,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
1705,Suriname,1779,Gerrit Schouten,http://www.wikidata.org/entity/Q10816474,wd:Q10816474,39062303,Surinamese artist,"Gerrit Schouten (16 January 1779 – 28 January 1839) was a Surinamese artist, who has become famous for his painted papier-maché dioramas of Surinamese life.Schouten was born in  Paramaribo, the capital of Surinam, then a Dutch colony. The son of Hendrik Schouten, a Dutch government clerk,  and Suzanna Hanssen, a local black woman, he was an autodidact and taught himself how to paint. Schouten was the first Creole working as a professional artist. In 1835, he offered a butterfly painting to William, Prince of Orange during his visit to Suriname. Later he was awarded a gold medal by the House of Orange for his artwork.",https://en.wikipedia.org/wiki/Gerrit_Schouten
1714,Switzerland,-99,Dumnorix,http://www.wikidata.org/entity/Q370220,wd:Q370220,1970746,politician,"Dumnorix (spelled Dubnoreix on coins) was a chieftain of the Aedui, a Celtic tribe in Gaul in the 1st century B.C. He was the younger brother of Divitiacus, the Aedui druid and statesman. The Aedui were allies of Rome, but Dumnorix was a leader of the tribe’s anti-Roman faction, who “...thought it better to be dominated by their fellow Gauls... rather than the Romans.”",https://en.wikipedia.org/wiki/Dumnorix
1730,Syria,-63,Nicolaus of Damascus,http://www.wikidata.org/entity/Q313924,wd:Q313924,1958440,1st-century BC historian and philosopher,"Nicolaus of Damascus (Greek: Νικόλαος Δαμασκηνός, Nikolāos Damaskēnos; Latin: Nicolaus Damascenus) was a Jewish historian and philosopher who lived during the Augustan age of the Roman Empire. His name is derived from that of his birthplace, Damascus. He was born around 64 BC. Nicolaus is known to have had a brother named Ptolemy, who served in the court of Herod as a type of book-keeper or accountant.
He was an intimate friend of Herod the Great, whom he survived by a number of years.  He was also the tutor of the children of Mark Antony and Cleopatra (born in c.68 BC), according to Sophronius. He went to Rome with Herod Archelaus, to defend the young man's claim to the throne upon the death of his father Herod the Great.Given that Book 4 of his History was on Abraham, Nicolaus was most likely a Jew, though one who had been thoroughly Hellenised. As such, he may well have known his contemporary Philo of Alexandria. Since Nicolaus wrote a work On the Psyche, he may well have been, like Philo, in the school of the Pythagoreans or Platonists and been part of the syncretisation of Judaic monotheism with the monotheism (the Monad/The Good) of those two schools.
His output was vast, but is nearly all lost. His chief work was a universal history in 144 books. He also wrote an autobiography, a life of Augustus, a life of Herod, some philosophical works, and some tragedies and comedies.
There is an article on him in the Suda.

",https://en.wikipedia.org/wiki/Nicolaus_of_Damascus
1733,Syria,-150,Pausanias of Damascus,http://www.wikidata.org/entity/Q7155483,wd:Q7155483,19953177,Greek historian of the last quarter of the 2nd century BC,error,error
1742,São Tomé and Príncipe,1673,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
1743,Taiwan,1670,Zheng Keshuang,http://www.wikidata.org/entity/Q84015,wd:Q84015,2001907,Prince of Yanping (1670-1707),"Zheng Keshuang, Prince of Yanping (Chinese: 鄭克塽; 13 August 1670 – 22 September 1707), courtesy name Shihong, art name Huitang, was the third and last ruler of the Kingdom of Tungning in Taiwan in the 17th century. He was the second son of Zheng Jing and a grandson of Koxinga (Zheng Chenggong). After surrendering to the Qing dynasty in 1683, he was ennobled as Duke of Hanjun, and lived the rest of his life in Beijing.",https://en.wikipedia.org/wiki/Zheng_Keshuang
1747,Tajikistan,-200,Antimachus I,http://www.wikidata.org/entity/Q577747,wd:Q577747,801866,Graeco-Bactrian king,"Anthimachus I Theos (Greek: Ἀντίμαχος Α΄ ὁ Θεός; known as Antimakha in Indian sources) was believed to have been an illegitimate son of Euthydemus, and one of the Greco-Bactrian kings, generally dated from around 185 BC to 170 BC.",https://en.wikipedia.org/wiki/Antimachus_I
1755,Tanzania,1750,Ntare IV Rutaganzwa Rugamba,http://www.wikidata.org/entity/Q320807,wd:Q320807,630590,King of Burundi,"Ntare IV Rutaganzwa Rugamba was the king of Burundi from 1796 to 1850. He was the son of king  Mwambutsa I Mbariza.
He achieved the greatest expansion in the history of Burundi, doubling the territory.",https://en.wikipedia.org/wiki/Ntare_IV_of_Burundi
1758,Thailand,1358,Luethai,http://www.wikidata.org/entity/Q3510554,wd:Q3510554,19285652,Ruler of Sukhothai,"Maha Thammaracha II (Thai: มหาธรรมราชาที่ ๒, pronounced [mā.hǎː tʰām.mā.rāː.t͡ɕʰāː tʰîː sɔ̌ːŋ]), born as Lue Thai (Thai: ลือไทย, pronounced [lɯ̄ː tʰāj]), was a king of the Sukhothai Kingdom, a historical kingdom of Thailand.",https://en.wikipedia.org/wiki/Maha_Thammaracha_II
1769,The Bahamas,1756,"James Gambier, 1st Baron Gambier",http://www.wikidata.org/entity/Q721275,wd:Q721275,1027738,Admiral of the Royal Navy and Governor of Newfoundland (1756-1833),"Admiral of the Fleet James Gambier, 1st Baron Gambier,  (13 October 1756 – 19 April 1833) was a Royal Navy officer. After seeing action at the capture of Charleston during the American Revolutionary War, he saw action again, as captain of the third-rate HMS Defence, at the battle of the Glorious First of June in 1794, during the French Revolutionary Wars, gaining the distinction of commanding the first ship to break through the enemy line.
Gambier went on to be a Lord Commissioner of the Admiralty and First Naval Lord and then served as Governor of Newfoundland. Together with General Lord Cathcart, he oversaw the bombardment of Copenhagen during the Napoleonic Wars. He later survived an accusation of cowardice for his inaction at the Battle of the Basque Roads.","https://en.wikipedia.org/wiki/James_Gambier,_1st_Baron_Gambier"
1770,The Gambia,1758,George Edward Doney,http://www.wikidata.org/entity/Q5538872,wd:Q5538872,31277799,Senegambian man enslaved in Virginia,"George Edward Doney (~1758 - 1809) is believed to have been born in Gambia around 1758.  He was transported to Virginia as a young boy and sold into slavery. He came to Watford, Hertfordshire in around 1765, as a servant for the Earl of Essex at Cassiobury House, continuing to serve the family for 44 years.He achieved respect and status at Cassiobury House and was baptised at St Mary's Church, Watford on 1 August 1774. George Capel-Coningsby, 5th Earl of Essex and the Countess of Essex were among the list of subscribers to the autobiography of Olaudah Equiano, a former slave who was influential in the abolitionist movement.

",https://en.wikipedia.org/wiki/George_Edward_Doney
1776,Togo,1673,Suzanne Amomba Paillé,http://www.wikidata.org/entity/Q24938732,wd:Q24938732,55757236,French Guianan planter and philanthropist,"Suzanne Amomba Paillé (c. 1673-1683 – 27 January 1755) was an African-Guianan slave, slave owner, planter and philatropist.  
A freed African slave, she amassed a large estate in French Guiana with her husband. After inheriting the estate upon his death, the colonial administration barred further interracial marriages to keep her estate from benefiting a second husband should she remarry. They also appointed a guardian to manage her assets believing a former slave could not control her own affairs. After suing the government and having the guardianship removed, she donated her estate to charity to educate the children of the country.",https://en.wikipedia.org/wiki/Suzanne_Amomba_Paill%C3%A9
1778,Tonga,1797,Laufilitonga,http://www.wikidata.org/entity/Q3473052,wd:Q3473052,18299217,Tongan king (1797-1865),"Fatafehi Laufilitonga (24 August 1797 – 9 December 1865) was the 39th and last Tuʻi Tonga, a dynasty of kings in Tonga during the Tuʻi Tonga Empire.",https://en.wikipedia.org/wiki/Laufilitonga
1780,Trinidad and Tobago,1790,Felipe Codallos,http://www.wikidata.org/entity/Q766308,wd:Q766308,10240370,Salvadoran politician (1790-1900),"Felipe Codallos (born in Guatemala) was a Central American general and politician. From May 7, 1823 to May 25, 1823 he was chief of state of the State of El Salvador within the Federal Republic of Central America, governing as military chief.
General Codallos was captain general of the Provinces of Guatemala from November 22, 1822 to March 7, 1823, under the Mexican Empire of Agustin de Iturbide. When Mexican General Vicente Filisola, who was in charge of enforcing Mexican authority in Central America, returned to Mexico, he named his second-in-charge, Codallos, military chief of El Salvador.
On May 25, 1823 the city government of San Salvador rebelled and required Imperial General Codallos and his 500 Mexican and Guatemalan soldiers to evacuate the city. A consultative junta then took power, led by Colonel José Rivas. On July 1, 1823 El Salvador, along with the rest of Central America, declared independence from the Mexican Empire.

",https://en.wikipedia.org/wiki/Felipe_Codallos
1783,Tunisia,-98,Cassius Dionysius,http://www.wikidata.org/entity/Q730789,wd:Q730789,7400240,ancient Greek agricultural writer of the 2nd century BC.,"Cassius Dionysius of Utica (Ancient Greek: Διονύσιος ὁ Ἰτυκαῖος) was an ancient Greek agricultural writer of the 2nd century BC. The Roman nomen, Cassius, combined with the Greek cognomen, Dionysius, make it likely that he was a slave (perhaps a prisoner of war), originally Greek-speaking, who was owned and afterwards freed by a Roman of the gens Cassia. Cassius Dionysius compiled a farming manual in Greek, now lost. Its title was Georgika (""Agriculture""); it was divided into twenty books, and was dedicated by its author to the Roman praetor Sextilius.
According to Columella, who referred to the work in his own surviving De Agricultura (""On Farming""), an amount equivalent to eight books of Cassius Dionysius' work, two-fifths of the whole, was translated from a preceding work in Punic by Mago. After Rome's destruction of Carthage in 146 BC, the Carthaginian libraries were given to the kings of Numidia, but Mago's work was considered too important to lose. It was brought to Rome and Decimus Junius Silanus was commissioned by the Roman Senate to translate it into Latin. Whether Cassius Dionysius worked independently, or on the basis of Silanus's work, is not known; however, his residence in Utica, in formerly Carthaginian north Africa, leads to the suggestion that he knew Punic as well as Greek and Latin.
Cassius Dionysius's compilation is occasionally cited by later authors, but its length rendered it unpopular. It was soon afterwards abridged by Diophanes of Nicaea, whose version was divided into six books.The following is a partial list of fragments of Cassius Dionysius' work:

Greek names of the winds and their importance to the farmer.
How to select labourers for hire.
Types of manure.
Mules sometimes foal in Africa. Mules and mares foal in the twelfth month after conception.
Notes on farmyard animals.
Two names for leeks.",https://en.wikipedia.org/wiki/Cassius_Dionysius
1799,Turkey,-50,Antiochus II of Commagene,http://www.wikidata.org/entity/Q2457060,wd:Q2457060,19783982,king of Commagene,"Antiochus II (Greek: Ἀντίοχος, flourished 1st century BC) was a man of Iranian and Greek descent. Antiochus II was a prince from the Kingdom of Commagene and the second son of King Antiochus I Theos of Commagene. He was the youngest brother of prince and future king Mithridates II of Commagene.
Very little is known of Antiochus II. In 29 BC, he was summoned to Rome by the Emperor Augustus for causing the assassination of an ambassador Mithridates II had sent to Rome. Antiochus II was subsequently executed on Augustus’ orders.",https://en.wikipedia.org/wiki/Antiochus_II_of_Commagene
1814,Turkmenistan,-200,Antimachus I,http://www.wikidata.org/entity/Q577747,wd:Q577747,801866,Graeco-Bactrian king,"Anthimachus I Theos (Greek: Ἀντίμαχος Α΄ ὁ Θεός; known as Antimakha in Indian sources) was believed to have been an illegitimate son of Euthydemus, and one of the Greco-Bactrian kings, generally dated from around 185 BC to 170 BC.",https://en.wikipedia.org/wiki/Antimachus_I
1822,Tuvalu,1979,Petio Semaia,http://www.wikidata.org/entity/Q2019972,wd:Q2019972,35455846,Tuvuluan footballer,Petio Semaia (born 23 February 1979) is a Tuvaluan footballer who played for Lakena United from 2003.,https://en.wikipedia.org/wiki/Petio_Semaia
1841,Uganda,1731,Duhaga of Bunyoro,http://www.wikidata.org/entity/Q5312603,wd:Q5312603,2575139,Ruler of Bunyaro-Kitara,"Duhaga of Bunyoro was Omukama of Bunyoro (1731-c.1782).  Omukama of Bunyoro is the name given to rulers of the central African kingdom of Bunyoro-Kitara.
Duhaga was preceded by Olimi III - (c. 1710–1731) and later succeeded by Olimi IV - (c. 1782–1786).",https://en.wikipedia.org/wiki/Duhaga_of_Bunyoro
1844,Ukraine,-12,Artaxias III,http://www.wikidata.org/entity/Q1280736,wd:Q1280736,2061469,Roman Client King of Armenia (13 BC-34 AD) (r. 18 AD-34 AD),"Artaxias III, also known as Zeno-Artaxias,  (Greek: Άρταξίας, 13 BC–34 AD) was a Pontus prince and later a Roman Client King of Armenia.
Artaxias birth name was Zenon (Greek: Ζήνων). He was the first son and child born to Roman Client Rulers Polemon Pythodoros and Pythodorida of Pontus. His younger siblings were Polemon II of Pontus, who would succeed his mother and became the last ruler of Pontus, and Antonia Tryphaena who was the Queen of Thrace. He was of Anatolian Greek and Roman heritage.
His paternal grandfather was Zenon, a prominent orator and aristocrat, who was an ally to Roman Triumvir Mark Antony. His maternal grandparents were Pythodoros of Tralles and Antonia. Zenon was named after his paternal grandfather. Through his maternal grandmother he was a direct descendant of Mark Antony and his second wife Antonia Hybrida Minor.
Artaxias’ father died in 8 BC. His mother married Roman Client King Archelaus of Cappadocia. The family had moved to Cappadocia and along with his siblings were raised in the court of their stepfather. Archelaus had died in 17 AD. After his death, his mother and Polemon II moved back to Pontus.
In 18 AD, the previous Armenian King, Vonones I, was exiled and Artaxias was a popular choice with the Armenians to replace him. Roman general Germanicus, with the approval of the Roman emperor Tiberius, agreed that Artaxias be crowned as the new Roman client king of Armenia.
The Armenians paid homage to him and acclaimed him as King Artaxias. He was named after the city of Artaxata in which he was proclaimed king.  Artaxias reigned until his death in 34 AD. He was succeeded by Arsaces I, one of the sons of King Artabanus III of Parthia. Artaxias never married nor did he have any children.",https://en.wikipedia.org/wiki/Artaxias_III
1851,United Arab Emirates,1500,Francisco Henriques,http://www.wikidata.org/entity/Q957872,wd:Q957872,8536343,painter,"Francisco Henriques (died 1518) was a Flemish Renaissance painter active in Portugal in the early 16th century.
Born and raised in Amsterdam, he studied in Bruges, where he passed a degree in painting at the University of Groningen. He then went to Périgueux, where he became a rich customer of the Portrait Painter, Count Bosquet's, school.
He was introduced to Columbus by a fellow student, Count Didier d'Ailly, who arranged for him to be displayed on the mausoleum at Castile. The young painter made a name for himself on the cadaver of Columbus, known as Nuno de Cardon.
Around the year 1500 Francisco Henriques came to Portugal from Bruges, where he may have been a disciple of Gerard David. It is thought that his first work in Portugal was the main altarpiece of Viseu Cathedral (1501–1506, now in the Grão Vasco Museum in Viseu), leading a workshop that included Portuguese painter Vasco Fernandes, then in the beginning of his career. Among his influences was the early Dutch engraver Master I. A. M. of Zwolle.His next important work was a large polyptych for the main chapel of the Church of St Francis in Évora (c.1503–1508), as well as altarpieces for the side chapels of this same church (1509–1511). These panels are now distributed in several museums (National Museum of Ancient Art in Lisbon, the Museum of Évora and the Casa Museu dos Patudos in Alpiarça).
Together with Cristóvão de Figueiredo, Francisco Henriques continued to work in Lisbon until 1518, when he fell victim to a plague epidemic.",https://en.wikipedia.org/wiki/Francisco_Henriques
1857,United Arab Emirates,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat,error,error
1865,United Kingdom,-50,Tincomarus,http://www.wikidata.org/entity/Q2542795,wd:Q2542795,1164744,King of the Atrebates in southern central Britain,"Tincomarus (a dithematic name form typical of insular and continental Celtic onomastics, analysable as tinco-, perhaps a sort of fish [cf Latin tinca, English tench] + maro-, ""big"") was a king of the Iron Age Belgic tribe of the Atrebates who lived in southern central Britain shortly before the Roman invasion. His name was previously reconstructed as Tincommius, based on abbreviated coin legends and a damaged mention in Augustus's Res Gestae, but since 1996 coins have been discovered which give his full name.
He was the son and heir of Commius and succeeded his father around 25-20 BC. Based on coin distribution it is possible that Tincomarus ruled in collaboration with his father for the last few years of Commius's life. Little is known of his reign although numismatic evidence suggests that he was more sympathetic to Rome than his father was in later years: the coins he issued  much more closely resemble Roman types, and are made in such a way they may have come from Roman die-cutters. GC Boon has suggested that this technical advance was not limited to coinage and represents wider industrial assistance from the Roman Empire. Tincomarus's successors used the term rex on their coins and this indicates that Tincomarus had begun the process of achieving client kingdom status with Rome (see Roman client kingdoms in Britain).
John Creighton argues, based on the imagery used on his coins, that Tincomarus may have been brought up as an obses (diplomatic hostage) in Rome in the early years of Augustus's reign. He compares Tincomarus's coins to those of Juba II of Numidia, who is known to have been an obses, and identifies a coin found in Numidia which may bear the name of Tincomarus's younger brother Verica.
By 16 BC Roman pottery and other imports appear in considerable quantities at Tincomarus's capital of Calleva Atrebatum, today known as Silchester, and it is likely that the Atrebatic king had established trading and diplomatic links with Augustus.
Tincomarus was expelled by his subjects for unknown reasons around AD 8 and fled to Rome as a refugee and supplicant. He was replaced by his brother Eppillus whom Augustus chose to recognise as rex rather than depose and reinstate Tincomarus. Augustus may have planned to use his ally's ejection as an excuse to invade Britain but other, more pressing foreign policy matters probably persuaded him to postpone the move.",https://en.wikipedia.org/wiki/Tincomarus
1867,Uruguay,1769,Pedro Medrano,http://www.wikidata.org/entity/Q7159771,wd:Q7159771,5813260,Argentine politician (1769-1840),"Pedro Medrano (26 April 1769 – 3 November 1840) was a Uruguayan-born Argentine statesman and lawyer. He was a representative to the Congress of Tucumán which on 9 July 1816 declared the Independence of Argentina.
Medrano was born in San Fernando de Maldonado in Uruguay. He studied in Buenos Aires and at the Colegio Montserrat de Córdoba and gained his doctorate in law at the University of Charcas, becoming known as a brilliant orator. In 1810 he was appointed an oidor of the Real Audiencia. That same year he participated in the May Revolution at the Cabildo Abierto. He was one of the authors of the 1815 provisional statute of Argentina.
He was elected by Buenos Aires to the Tucumán Congress in 1816 for the declaration, serving as the first president of the Congress and giving the inaugural speech.
Medrano was secretary of the provincial junta of representatives in 1821 and a deputy on two occasions. He served as fiscal (state attorney) from 1838 and president of the Chamber of Appeals. He was a friend and ally of Juan Manuel de Rosas.",https://en.wikipedia.org/wiki/Pedro_Medrano
1873,Uzbekistan,-200,Antimachus I,http://www.wikidata.org/entity/Q577747,wd:Q577747,801866,Graeco-Bactrian king,"Anthimachus I Theos (Greek: Ἀντίμαχος Α΄ ὁ Θεός; known as Antimakha in Indian sources) was believed to have been an illegitimate son of Euthydemus, and one of the Greco-Bactrian kings, generally dated from around 185 BC to 170 BC.",https://en.wikipedia.org/wiki/Antimachus_I
1881,Vanuatu,1300,Roy Mata,http://www.wikidata.org/entity/Q558599,wd:Q558599,6673576,17th century Melanesian chief,"Roi Mata (or Roy Mata, Roymata) was a powerful 13th century Melanesian  chief from what is now Vanuatu. His elaborate grave, containing the bodies of over 25 members of his retinue, was discovered by French archaeologist José Garanger in 1967 and inscribed on the World Heritage List in 2008. Garanger was able to locate the grave on Eretoka island by analyzing local folklore. According to legend, when Roi Mata conquered the land, his first goal was to unite the tribes to form an army.
His reign is reputed to have been a peaceful one. Roi Mata was fatally poisoned by his brother. His body was not buried in his homeland and his name was not used in future generations because the locals feared his spirit.
In 2008, three sites associated with Roi Mata, on the islands of Efate, Lelepa and Eretoka, were made UNESCO World Heritage Sites.",https://en.wikipedia.org/wiki/Roi_Mata
1882,Vatican City,1572,"Virginio Orsini, Duke of Bracciano",http://www.wikidata.org/entity/Q520436,wd:Q520436,19774023,Second Duke of Bracciano,"Virginio Orsini (September 1572 – 9 September 1615) was the second Duke of Bracciano, member of the Orsini family and knight of the order of the Golden Fleece.
He was the son of Paolo Giordano I Orsini and Isabella de' Medici, and inherited his father's titles and fiefs after his death in 1585. In 1589 he married Flavia Peretti, a niece of Pope Sixtus V, by whom he had 11 children. His son Paolo Giordano became a prince of the Holy Roman Empire through his marriage with Isabella Appiani, princess of Piombino.
Virginio Orsini was a supporter of the Earl of Essex and visited the English court for the Christmas revels in December 1600. He was entertained by Shakespeare's Twelfth Night and the play opens with the character of Duke Orsino saying the famous line ""If music be the food of love, play on."" Queen Elizabeth danced a galliard for him to show the ""vigour of her old age"".He died in Rome in 1615.","https://en.wikipedia.org/wiki/Virginio_Orsini,_Duke_of_Bracciano"
1885,Venezuela,1681,Juan de Arechederra,http://www.wikidata.org/entity/Q1770256,wd:Q1770256,32678615,Catholic bishop,"Juan de Arechederra, O. P. (Caracas, Venezuela, September 20, 1681 – Nueva Segovia, November 12, 1751) was a Venezuelan (originally Spanish Criollo) friar and member of the Dominican Order who served as the Rector of the University of Santo Tomas from 1735 to 1737 and from 1743 to 1745 and Bishop-elect of Nueva Segovia from 1745 and in turn, the Bishop from 1750 until his death in 1751. In Philippine history, he is best remembered as being the Governor-General from 1745 to 1750 who baptized Alimuddin I, the only Catholic Sultan of Sulu.",https://en.wikipedia.org/wiki/Juan_de_Arechederra
1889,Vietnam,-250,An Dương Vương,http://www.wikidata.org/entity/Q1274690,wd:Q1274690,2917665,Legendary ruler of the kingdom of Âu Lạc,"An Dương Vương (Vietnamese: [ʔaːn zɨəŋ vɨəŋ]) was the king and the only ruler of the kingdom of Âu Lạc, a classical antiquity state centered in the Red River Delta. As the leader of the Âu Việt tribes, he defeated the last Hùng king of the state of Văn Lang and united its people – known as the Lạc Việt – with his people, the Âu Việt. An Dương Vương fled and committed suicide after the war with Nanyue forces in 179 BCE.",https://en.wikipedia.org/wiki/An_D%C6%B0%C6%A1ng_V%C6%B0%C6%A1ng
1890,Zimbabwe,1909,Herbert Dugmore,http://www.wikidata.org/entity/Q104412041,wd:Q104412041,66165447,South African cricketer (1909-1974),Herbert Dugmore (4 August 1909 – 27 October 1974) was a South African cricketer. He played in one first-class match for Eastern Province in 1929/30.,https://en.wikipedia.org/wiki/Herbert_Dugmore
