heritage,heritageLabel,sitelinks,countryLabel
http://www.wikidata.org/entity/Q102250259,EDNI-035-P Workers families residential building,1,Chile
http://www.wikidata.org/entity/Q102318293,EDNI-102-P Engineers office building,1,Chile
http://www.wikidata.org/entity/Q102333772,EDIN-360-S Milling plant building,1,Chile
http://www.wikidata.org/entity/Q102403211,EDNI-108-P Residential building,1,Chile
http://www.wikidata.org/entity/Q102423617,EDNI-101-P Payroll office building,1,Chile
http://www.wikidata.org/entity/Q102426732,EDNI-105-P Communal institutions building,1,Chile
http://www.wikidata.org/entity/Q102547773,EDNI-106-P Public institutions building,1,Chile
http://www.wikidata.org/entity/Q102568534,EDNI-118-K: Administrative staff residential building,1,Chile
http://www.wikidata.org/entity/Q102570727,EDNI-107-P Residential building,1,Chile
http://www.wikidata.org/entity/Q103815020,EDNI-231-P Church building,1,Chile
http://www.wikidata.org/entity/Q103920762,EDNI-129-K Educational building,1,Chile
http://www.wikidata.org/entity/Q103991986,EDIN-317-T Workshop building,1,Chile
http://www.wikidata.org/entity/Q104056953,EDNI-125-K Commercial and residential building,1,Chile
http://www.wikidata.org/entity/Q104099708,EDNI-165-P Movie theater building,1,Chile
http://www.wikidata.org/entity/Q105855964,Zendan-e Soleyman Lake,1,Iran
http://www.wikidata.org/entity/Q105885292,Old southern gate of Takht-e Soleyman,1,Iran
http://www.wikidata.org/entity/Q105886178,New southern gate of Takht-e Soleyman,1,Iran
http://www.wikidata.org/entity/Q105906612,Second temple of Takht-e Soleyman,1,Iran
http://www.wikidata.org/entity/Q106185317,Q106185317,1,Somalia
http://www.wikidata.org/entity/Q106561609,Way of Saint James in La Rioja,1,Spain
http://www.wikidata.org/entity/Q106572394,Way of Saint James in the province of León,1,Spain
http://www.wikidata.org/entity/Q106572443,Way of Saint James in the province of A Coruña,1,Spain
http://www.wikidata.org/entity/Q106572494,Way of Saint James in the province of Palencia,1,Spain
http://www.wikidata.org/entity/Q106572512,Way of Saint James in the province of Burgos,1,Spain
http://www.wikidata.org/entity/Q107369202,Torre de Rectoría,1,Mexico
http://www.wikidata.org/entity/Q107423216,The Renaissance Monumental Ensembles of Úbeda and Baeza,1,Spain
http://www.wikidata.org/entity/Q107719670,The Slate Landscape of Northwest Wales,1,United Kingdom
http://www.wikidata.org/entity/Q108094935,"Nice, Winter Resort Town of the Riviera",1,France
http://www.wikidata.org/entity/Q108103710,Colchic Rainforests and Wetlands,1,Georgia
http://www.wikidata.org/entity/Q110026434,Crusader Cathedral Tyre,1,Lebanon
http://www.wikidata.org/entity/Q110524059,"Renaissance facade of the Colegio Mayor de San Ildefonso, University of Alcalá",1,Spain
http://www.wikidata.org/entity/Q110549288,Q110549288,1,Greece
http://www.wikidata.org/entity/Q910661,Old city (Dubrovnik),0,Croatia
http://www.wikidata.org/entity/Q15221022,"Cathedral, Torre Civica and Piazza Grande, Modena",0,Italy
http://www.wikidata.org/entity/Q15224654,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,0,Brazil
http://www.wikidata.org/entity/Q15224718,Ancient Villages in Southern Anhui - Xidi and Hongcun,0,People's Republic of China
http://www.wikidata.org/entity/Q15238169,Town Hall and Roland on the Marketplace of Bremen,0,Germany
http://www.wikidata.org/entity/Q15260680,Old and New Towns of Edinburgh,0,United Kingdom
http://www.wikidata.org/entity/Q15278408,Gebel Barkal and the Sites of the Napatan Region,0,Sudan
http://www.wikidata.org/entity/Q15278460,Royal Exhibition Building and Carlton Gardens,0,Australia
http://www.wikidata.org/entity/Q15278712,"Architectural, Residential and Cultural Complex of the Radziwill Family at Nesvizh",0,Belarus
http://www.wikidata.org/entity/Q15477047,"Biblical Tels - Megiddo, Hazor, Beer Sheba",0,Israel
http://www.wikidata.org/entity/Q15604681,Crac des Chevaliers and Qal’at Salah El-Din,0,Syria
http://www.wikidata.org/entity/Q15613314,Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,0,Mexico
http://www.wikidata.org/entity/Q15613336,San Marino Historic Centre and Mount Titano,0,San Marino
http://www.wikidata.org/entity/Q15623656,Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”,0,People's Republic of China
http://www.wikidata.org/entity/Q15660376,West Lake Cultural Landscape of Hangzhou,0,People's Republic of China
http://www.wikidata.org/entity/Q15661566,Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,0,Mexico
http://www.wikidata.org/entity/Q15726304,Old City of Jerusalem and its Walls,0,Israel
http://www.wikidata.org/entity/Q15726321,"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange",0,France
http://www.wikidata.org/entity/Q15726441,"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt",0,France
http://www.wikidata.org/entity/Q15727490,Great Mosque and Hospital of Divriği,0,Turkey
http://www.wikidata.org/entity/Q15813909,Hanseatic City of Lübeck,0,Germany
http://www.wikidata.org/entity/Q15819677,Trinidad and the Valley de los Ingenios,0,Cuba
http://www.wikidata.org/entity/Q15830652,Old Town of Galle and its Fortifications,0,Sri Lanka
http://www.wikidata.org/entity/Q15924695,Historic Centre of Mexico City and Xochimilco,0,Mexico
http://www.wikidata.org/entity/Q15924897,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",0,United Kingdom
http://www.wikidata.org/entity/Q15980181,Cultural and Historic Ensemble of the Solovetsky Islands,0,Russia
http://www.wikidata.org/entity/Q16147548,Bagrati Cathedral and Gelati Monastery,0,Georgia
http://www.wikidata.org/entity/Q16363480,Studley Royal Park including the Ruins of Fountains Abbey,0,United Kingdom
http://www.wikidata.org/entity/Q16363487,"Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings, Kyiv-Pechersk Lavra",0,Ukraine
http://www.wikidata.org/entity/Q16735627,"Ferrara, City of the Renaissance, and its Po Delta",0,Italy
http://www.wikidata.org/entity/Q16743243,Historic Centre of Oaxaca and Archaeologican de Pepito el crack,0,Mexico
http://www.wikidata.org/entity/Q16886821,Early Christian Monuments of Ravenna,0,Italy
http://www.wikidata.org/entity/Q16886870,Archaeological Site of Panamá Viejo and Historic District of Panamá,0,Panama
http://www.wikidata.org/entity/Q16912647,Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity,0,Slovakia
http://www.wikidata.org/entity/Q16912661,Xanthos-Letoon,0,Turkey
http://www.wikidata.org/entity/Q16921416,Maritime Greenwich,0,United Kingdom
http://www.wikidata.org/entity/Q16945635,Archaeological Sites of Mycenae and Tiryns,0,Greece
http://www.wikidata.org/entity/Q17125919,Ancient Building Complex in the Wudang Mountains,0,People's Republic of China
http://www.wikidata.org/entity/Q17132271,The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos,0,Greece
http://www.wikidata.org/entity/Q17132483,Historic City of Trogir,0,Croatia
http://www.wikidata.org/entity/Q17155656,Monastery of Geghard and the Upper Azat Valley,0,Armenia
http://www.wikidata.org/entity/Q17163308,Historic Centre of Urbino,0,Italy
http://www.wikidata.org/entity/Q17163322,Historic Centre of Siena,0,Italy
http://www.wikidata.org/entity/Q17277938,Pyu Ancient Cities,0,Myanmar
http://www.wikidata.org/entity/Q17634781,Bardejov Town Conservation Reserve,0,Slovakia
http://www.wikidata.org/entity/Q18087815,Rideau Canal,0,Canada
http://www.wikidata.org/entity/Q20644172,Speicherstadt and Kontorhaus District with Chilehaus,0,Germany
http://www.wikidata.org/entity/Q24434043,Fanjingshan,0,People's Republic of China
http://www.wikidata.org/entity/Q29295758,Susa acropolis,0,Iran
http://www.wikidata.org/entity/Q29295943,Susa I,0,Iran
http://www.wikidata.org/entity/Q29296107,Susa apadana,0,Iran
http://www.wikidata.org/entity/Q29296213,Susa II,0,Iran
http://www.wikidata.org/entity/Q29296295,Susa III,0,Iran
http://www.wikidata.org/entity/Q29901643,Walled City of Baku with the Shirvanshahs' Palace and Maiden Tower,0,Azerbaijan
http://www.wikidata.org/entity/Q29905581,Fray Bentos Industrial Landscape,0,Uruguay
http://www.wikidata.org/entity/Q32979655,Historic City of Yazd,0,Iran
http://www.wikidata.org/entity/Q38283757,Q38283757,0,Greece
http://www.wikidata.org/entity/Q39258498,Prehistoric Rock-Art Site of the Côa Valley and Siega Verde,0,Spain
http://www.wikidata.org/entity/Q39258498,Prehistoric Rock-Art Site of the Côa Valley and Siega Verde,0,Portugal
http://www.wikidata.org/entity/Q42725548,Sundarbans Reserved Forest,0,Bangladesh
http://www.wikidata.org/entity/Q42826974,streets in Cusco,0,Peru
http://www.wikidata.org/entity/Q54806811,Confluence Beach,0,France
http://www.wikidata.org/entity/Q57072712,Iguazú National Park World Heritage Site,0,Argentina
http://www.wikidata.org/entity/Q61120261,Spiš Castle and the associated cultural monuments,0,Slovakia
http://www.wikidata.org/entity/Q61122251,historical town of Banska Stiavnica and the technical monuments in its vicinity,0,Slovakia
http://www.wikidata.org/entity/Q61978200,Western Tien-Shan,0,Uzbekistan
http://www.wikidata.org/entity/Q61978200,Western Tien-Shan,0,Kyrgyzstan
http://www.wikidata.org/entity/Q61978200,Western Tien-Shan,0,Kazakhstan
http://www.wikidata.org/entity/Q64401449,"Vézelay, Church and Hill",0,France
http://www.wikidata.org/entity/Q64433741,Paphos,0,Cyprus
http://www.wikidata.org/entity/Q64532917,Ancient City of Tauric Chersonese and its Chora,0,Ukraine
http://www.wikidata.org/entity/Q64532917,Ancient City of Tauric Chersonese and its Chora,0,Russia
http://www.wikidata.org/entity/Q64559620,Tokaj Wine Region Historic Cultural Landscape,0,Hungary
http://www.wikidata.org/entity/Q64590476,Wadden Sea,0,Netherlands
http://www.wikidata.org/entity/Q64590476,Wadden Sea,0,Germany
http://www.wikidata.org/entity/Q64590476,Wadden Sea,0,Denmark
http://www.wikidata.org/entity/Q64596229,Palace and gardens of Schönbrunn,0,Austria
http://www.wikidata.org/entity/Q64617589,Rila Monastery,0,Bulgaria
http://www.wikidata.org/entity/Q64636277,Historic Centre of Český Krumlov,0,Czech Republic
http://www.wikidata.org/entity/Q64637410,Historic Centre of Prague,0,Czech Republic
http://www.wikidata.org/entity/Q64640311,Historic Centre of Telč,0,Czech Republic
http://www.wikidata.org/entity/Q64642132,Gardens and Castle at Kroměříž,0,Czech Republic
http://www.wikidata.org/entity/Q64677110,Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem,0,Czech Republic
http://www.wikidata.org/entity/Q64686787,Broeira,0,Portugal
http://www.wikidata.org/entity/Q64686790,Faia - Vale Afonsinho,0,Portugal
http://www.wikidata.org/entity/Q64686791,Fonte Frieira,0,Portugal
http://www.wikidata.org/entity/Q64686789,Faia,0,Portugal
http://www.wikidata.org/entity/Q64686795,Quinta da Barca,0,Portugal
http://www.wikidata.org/entity/Q64686793,Meijapão,0,Portugal
http://www.wikidata.org/entity/Q64686798,Ribeira de Piscos / Quinta dos Poios,0,Portugal
http://www.wikidata.org/entity/Q64686796,Quinta da Ervamoira,0,Portugal
http://www.wikidata.org/entity/Q64686797,Quinta do Fariseu,0,Portugal
http://www.wikidata.org/entity/Q64686803,Vale de Figueira / Teixugo,0,Portugal
http://www.wikidata.org/entity/Q64686800,Ribeirinha,0,Portugal
http://www.wikidata.org/entity/Q64686804,Vale de Moinhos,0,Portugal
http://www.wikidata.org/entity/Q64686805,Vale de Namoradas,0,Portugal
http://www.wikidata.org/entity/Q64699201,Aphrodisias,0,Turkey
http://www.wikidata.org/entity/Q64699469,Ephesus,0,Turkey
http://www.wikidata.org/entity/Q64699502,Hattusha: the Hittite Capital,0,Turkey
http://www.wikidata.org/entity/Q64705007,Pergamon and its Multi-Layered Cultural Landscape,0,Turkey
http://www.wikidata.org/entity/Q64705254,City of Safranbolu,0,Turkey
http://www.wikidata.org/entity/Q64705367,Göreme National Park and the Rock Sites of Cappadocia,0,Turkey
http://www.wikidata.org/entity/Q64746144,Volcanoes of Kamchatka,0,Russia
http://www.wikidata.org/entity/Q64763166,"Citadel, Ancient City and Fortress Buildings of Derbent",0,Russia
http://www.wikidata.org/entity/Q64787152,Central Sikhote-Alin,0,Russia
http://www.wikidata.org/entity/Q64797735,Uvs Nuur Basin,0,Mongolia
http://www.wikidata.org/entity/Q64797735,Uvs Nuur Basin,0,Russia
http://www.wikidata.org/entity/Q64798261,Western Caucasus,0,Russia
http://www.wikidata.org/entity/Q64832437,Chaîne des Puys - Limagne fault tectonic arena,0,France
http://www.wikidata.org/entity/Q64860434,Cultural Landscape of the Serra de Tramuntana,0,Spain
http://www.wikidata.org/entity/Q64861487,Mudejar Architecture of Aragon,0,Spain
http://www.wikidata.org/entity/Q64955212,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",0,Spain
http://www.wikidata.org/entity/Q64958288,old town of Santiago de Compostela,0,Spain
http://www.wikidata.org/entity/Q65016468,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",0,Italy
http://www.wikidata.org/entity/Q65028346,The Dolomites,0,Italy
http://www.wikidata.org/entity/Q65062995,Rock Islands Southern Lagoon,0,Palau
http://www.wikidata.org/entity/Q65096742,Kakadu National Park,0,Australia
http://www.wikidata.org/entity/Q65114170,Precolumbian Chiefdom Settlements with Stone Spheres of the Diquís,0,Costa Rica
http://www.wikidata.org/entity/Q65121255,Old Havana and its Fortification System,0,Cuba
http://www.wikidata.org/entity/Q65122987,Historic Centre of Camagüey,0,Cuba
http://www.wikidata.org/entity/Q65130425,Antigua Guatemala,0,Guatemala
http://www.wikidata.org/entity/Q65455940,Pre-Hispanic Town of Uxmal,0,Mexico
http://www.wikidata.org/entity/Q65648486,Chaco Culture World Heritage Site,0,United States of America
http://www.wikidata.org/entity/Q65821410,Ancient Thebes with its Necropolis,0,Egypt
http://www.wikidata.org/entity/Q65891257,Kunta Kinteh Island and Related Sites,0,The Gambia
http://www.wikidata.org/entity/Q65926560,"Rabat, Modern Capital and Historic City",0,Morocco
http://www.wikidata.org/entity/Q65944741,Punic Town of Kerkuane and its Necropolis,0,Tunisia
http://www.wikidata.org/entity/Q65953897,Minaret and Archaeological Remains of Jam,0,Afghanistan
http://www.wikidata.org/entity/Q65961372,The Great Wall,0,People's Republic of China
http://www.wikidata.org/entity/Q65964838,Old Town of Lijiang,0,People's Republic of China
http://www.wikidata.org/entity/Q65965285,Ancient City of Ping Yao,0,People's Republic of China
http://www.wikidata.org/entity/Q66023623,Susa,0,Iran
http://www.wikidata.org/entity/Q66056891,Krzemionki Prehistoric Striped Flint Mining Region,0,Poland
http://www.wikidata.org/entity/Q66057630,Paraty and Ilha Grande – Culture and Biodiversity,0,Brazil
http://www.wikidata.org/entity/Q66057913,Hyrcanian Forests,0,Iran
http://www.wikidata.org/entity/Q66814065,Núcleo Arqueológico de Habitat Paleolítico do Salto do Boi/Cardina,0,Portugal
http://www.wikidata.org/entity/Q66814090,Núcleo de arte rupestre de Vale de Cabrões,0,Portugal
http://www.wikidata.org/entity/Q66814091,Núcleo de arte rupestre da Vermelhosa,0,Portugal
http://www.wikidata.org/entity/Q66814089,Núcleo de arte rupestre da Canada da Moreira,0,Portugal
http://www.wikidata.org/entity/Q66814094,Núcleo de arte rupestre do Alto da Bulha,0,Portugal
http://www.wikidata.org/entity/Q66814095,Núcleo de arte rupestre da Canada do Amendoal,0,Portugal
http://www.wikidata.org/entity/Q66814092,Núcleo de arte rupestre da Foz do Côa,0,Portugal
http://www.wikidata.org/entity/Q66814093,Núcleo de arte rupestre do Vale de José Esteves,0,Portugal
http://www.wikidata.org/entity/Q66814096,Núcleo de arte rupestre de Vale do Forno,0,Portugal
http://www.wikidata.org/entity/Q66815885,Zona Central da Cidade de Angra do Heroísmo,0,Portugal
http://www.wikidata.org/entity/Q82685468,"Hjemmeluft, Bergbukten 1",0,Norway
http://www.wikidata.org/entity/Q100329356,Babylon,0,Iraq
http://www.wikidata.org/entity/Q106572367,Q106572367,0,Spain
http://www.wikidata.org/entity/Q106762537,Historic Centre of Sheki with the Khan’s Palace,0,Azerbaijan
http://www.wikidata.org/entity/Q107091537,Mojiaoshan Site,0,People's Republic of China
http://www.wikidata.org/entity/Q107183452,Ruins of Aksum,0,Ethiopia
http://www.wikidata.org/entity/Q108001103,Ḥimā Cultural Area,0,Saudi Arabia
http://www.wikidata.org/entity/Q108016068,Chankillo Archaeoastronomical Complex,0,Peru
http://www.wikidata.org/entity/Q108017566,Frontiers of the Roman Empire – The Danube Limes (Western Segment),0,Slovakia
http://www.wikidata.org/entity/Q108017566,Frontiers of the Roman Empire – The Danube Limes (Western Segment),0,Germany
http://www.wikidata.org/entity/Q108017566,Frontiers of the Roman Empire – The Danube Limes (Western Segment),0,Austria
http://www.wikidata.org/entity/Q108040384,The Porticoes of Bologna,0,Italy
http://www.wikidata.org/entity/Q108096731,Settlement and Artificial Mummification of the Chinchorro Culture in the Arica and Parinacota Region,0,Chile
http://www.wikidata.org/entity/Q108379504,Malpelo Fauna and Flora Sanctuary,0,Colombia
http://www.wikidata.org/entity/Q110137785,Nordic clinker boat traditions,0,Sweden
http://www.wikidata.org/entity/Q110137785,Nordic clinker boat traditions,0,Iceland
http://www.wikidata.org/entity/Q110137785,Nordic clinker boat traditions,0,Norway
http://www.wikidata.org/entity/Q110137785,Nordic clinker boat traditions,0,Denmark
http://www.wikidata.org/entity/Q110137785,Nordic clinker boat traditions,0,Finland
http://www.wikidata.org/entity/Q110672551,Historic Town of Guanajuato and Adjacent Mines,0,Mexico
