0,1,2,3,4
United Arab Emirates,67.0,Jabyr,"Emirates (Arabic: طَيَران الإمارات DMG: Ṭayarān Al-Imārāt) is the largest airline and one of two flag carriers of the United Arab Emirates (the other being nearby Etihad). Based in Garhoud, Dubai, the airline is a subsidiary of The Emirates Group, which is owned by the government of Dubai's Investment Corporation of Dubai. It is also the largest airline in the Middle East, operating over 3,600 flights per week from its hub at Terminal 3 of Dubai International Airport before the COVID-19 pandemic. It operates to more than 150 cities in 80 countries across 6 continents through its fleet of nearly 300 aircraft. Cargo activities are undertaken by Emirates SkyCargo.Emirates is the world's fourth largest airline by scheduled revenue passenger-kilometers flown, and the second-largest in terms of freight tonne kilometers flown.
During the mid-1980s, Gulf Air began to cut back its services to Dubai. As a result, Emirates was conceived in March 1985 with backing from Dubai's royal family, with Pakistan International Airlines gifting two of the airline's first aircraft. With $10 million in start-up capital it was required to operate independently of government subsidy. Pakistan International Airlines provided free training facilities to Emirates' cabin crew at Karachi airport. The airline was headed by Ahmed bin Saeed Al Maktoum, the airline's present chairman. In the years following its founding, the airline expanded both its fleet and its destinations. In October 2008, Emirates moved all operations at Dubai International Airport to Terminal 3.Emirates operates a mixed fleet of Airbus and Boeing wide-body aircraft and is one of the few airlines to operate an all-wide-body aircraft fleet (excluding Emirates Executive). As of December 2021, Emirates is the largest Airbus A380 operator with 121 aircraft in service, and with one aircraft having been retired. Since its introduction, the Airbus A380 has become an integral part of the Emirates fleet, especially on long-haul, high-density routes. Emirates is also the world's largest Boeing 777 operator with 155 aircraft in service. The company slogans have included Be good to yourself and fly Emirates, From Dubai to destinations around the world, Fly Emirates Keep Discovering, The finest in the sky, and Hello Tomorrow (also used nowadays sometimes); the current slogan is Fly Emirates, Fly Better.

",https://en.wikipedia.org/wiki/Emirates_(airline)
United Kingdom,79.0,British Airways,"British Airways (BA) is the flag carrier airline of the United Kingdom. It is headquartered in London, England, near its main hub at Heathrow Airport.The airline is the second largest UK based carrier, based on fleet size and passengers carried, behind easyJet. In January 2011 BA merged with Iberia, creating the International Airlines Group (IAG), a holding company registered in Madrid, Spain. IAG is the world's third-largest airline group in terms of annual revenue and the second-largest in Europe. It is listed on the London Stock Exchange and in the FTSE 100 Index. British Airways is the first passenger airline to have generated more than US$1 billion on a single air route in a year (from 1 April 2017, to 31 March 2018, on the New York-JFK - London-Heathrow route).BA was created in 1974 after a British Airways Board was established by the British government to manage the two nationalised airline corporations, British Overseas Airways Corporation and British European Airways, and two regional airlines, Cambrian Airways and Northeast Airlines. On 31 March 1974, all four companies were merged to form British Airways. However, it marked 2019 as its centenary based on predecessor companies. After almost 13 years as a state company, BA was privatised in February 1987 as part of a wider privatisation plan by the Conservative government. The carrier expanded with the acquisition of British Caledonian in 1987, Dan-Air in 1992, and British Midland International in 2012.
It is a founding member of the Oneworld airline alliance, along with American Airlines, Cathay Pacific, Qantas, and the now-defunct Canadian Airlines. The alliance has since grown to become the third-largest, after SkyTeam and Star Alliance.",https://en.wikipedia.org/wiki/British_Airways
United States,74.0,United Airlines,"United Airlines, Inc. (commonly referred to as United) is a major U.S. airline headquartered at Willis Tower in Chicago, Illinois. United operates a large domestic and international route network spanning cities large and small across the United States and all six inhabited continents.
Measured by fleet size and the number of routes, it is the third-largest airline in the world.
United has eight hubs, with Chicago–O'Hare being its largest in terms of passengers carried and the number of departures. It is a founding member of the Star Alliance, the world's largest airline alliance with a total of 28 member airlines. Regional service is operated by independent carriers under the brand name United Express. The United brand name was established by the amalgamation of several airlines in the late 1920s, the oldest of these being Varney Air Lines, which was founded in 1926 but was taken over by Continental Airlines management in 2010 in what was described as a ""merger of equals"" and a newly created holding company for the airlines.",https://en.wikipedia.org/wiki/United_Airlines
Uruguay,15.0,PLUNA,"PLUNA Líneas Aéreas Uruguayas S.A. was the flag carrier of Uruguay. It was headquartered in Carrasco, Montevideo and operated scheduled services within South America, as well as scheduled cargo and charter services from its hub at Carrasco International Airport.On 5 July 2012, only two days after the carrier's employees went on strike amid mounting financial difficulties, the Uruguayan government decided to close the airline down and to liquidate it. The carrier was wholly owned by the government at the time of its closure.",https://en.wikipedia.org/wiki/PLUNA
Uzbekistan,40.0,Uzbekistan Airways,"JSC Uzbekistan Airways, operating as Uzbekistan Airways (Uzbek: Oʻzbekiston Havo Yoʻllari, Ўзбекистон Ҳаво Йўллари; Russian: Узбекские Авиалинии), is the flag carrier airline of Uzbekistan, headquartered in Tashkent. From its hub at Islam Karimov Tashkent International Airport, the airline serves a number of domestic destinations; the company also flies international services to Asia, Europe and North America.",https://en.wikipedia.org/wiki/Uzbekistan_Airways
Vanuatu,25.0,Air Vanuatu,"Air Vanuatu is an airline with its head office in the Air Vanuatu House, Port Vila, Vanuatu. It is Vanuatu's national flag carrier, operating to Australia, New Zealand, New Caledonia and points in the South Pacific. Its main base is Bauerfield International Airport, Port Vila.

",https://en.wikipedia.org/wiki/Air_Vanuatu
Venezuela,24.0,Conviasa,"Línea Aérea Conviasa (legally Consorcio Venezolano de Industrias Aeronáuticas y Servicios Aéreos, S.A.) is a Venezuelan airline with its headquarters on the grounds of Simón Bolívar International Airport in Maiquetía, Venezuela, near Caracas. It is the flag carrier and largest airline of Venezuela, operating services to domestic destinations and to destinations in the Caribbean and South America.",https://en.wikipedia.org/wiki/Conviasa
Vietnam,82.0,VietJet Air,"VietJet Aviation Joint Stock Company (Vietnamese: Công ty Cổ phần Hàng không VietJet), trading as VietJet Air or Vietjet, is an international low-cost airline from Vietnam. It was the first privately owned new-age airline to be established in Vietnam, being granted its initial approval to operate by the Vietnamese Minister of Finance in November 2007. As of its launch in December 2011, it became the second private airline to offer domestic service in Vietnam, as well as the fifth airline overall to offer civil domestic flights. VietJet Air is owned by Sovico Holdings, HDBank, other organisational investors, and individual stakeholders.
The carrier's launch was beset by long delays attributed to various causes, such as a global economic slowdown and regulatory issues. Although Malaysian budget carrier AirAsia announced in February 2010 that it planned to purchase a 30% stake in the airline through a joint venture agreement, the carrier later rescinded its plans, citing ""a failure to obtain Vietnamese regulatory approvals"". Despite the setbacks, VietJet Air's first flight was operated on 25 December 2011, flying from Ho Chi Minh City to Hanoi. The carrier carried its 10 millionth passenger in December 2014, and the 25 millionth passenger in December 2015.",https://en.wikipedia.org/wiki/VietJet_Air
Yemen,27.0,Yemenia,"Yemenia (Arabic: اليمنية) is the flag carrier airline of Yemen, based in Sanaa. It operates scheduled domestic and international passenger flights to destinations in Africa and the Middle East, as well as to Asia and Europe out of its hubs at Sanaa International Airport, and to a lesser extent Aden International Airport.",https://en.wikipedia.org/wiki/Yemenia
Zambia,10.0,Proflight Commuter Services,"Proflight Zambia is an airline based in Lusaka, Zambia that serves the business community and tourism industry. It is a trading name of Proflight Commuter Services Ltd. Proflight Zambia operates the largest fleet of aircraft in Zambia, operating both scheduled and charter flights. The airline has been growing rapidly in recent years and is the largest airline in Zambia by routes served and fleet size.",https://en.wikipedia.org/wiki/Proflight_Zambia
Sri Lanka,46.0,SriLankan Airlines,"SriLankan Airlines (formerly known as Air Lanka) is the flag carrier of Sri Lanka and a member airline of the Oneworld airline alliance. It is currently the largest airline in Sri Lanka by number of aircraft and destinations and was launched in 1979 as Air Lanka following the termination of operations of the original Sri Lankan flag carrier Air Ceylon. Following its partial acquisition in 1998 by Emirates, it was re-branded and the current livery was introduced. In 2008, the government of Sri Lanka acquired all the shares of the airline from Emirates.[5] After ending the Emirates partnership, it retained its re-branded name and logo.[6] SriLankan Airlines operates over 560 flights per week across Asia.

The Airline operates to 113 destinations in 51 countries (including codeshare operations) from its main hub located at Bandaranaike International Airport near Colombo. SriLankan Airlines joined the Oneworld airline alliance on 1 May 2014.[7]",https://en.wikipedia.org/wiki/SriLankan_Airlines
Zimbabwe,30.0,Air Zimbabwe,"Air Zimbabwe (Pvt) Ltd (operating as Air Zimbabwe) is the national carrier of Zimbabwe,[2] headquartered on the property of Robert Gabriel Mugabe International Airport,[3] in Harare.[4][5] From its hub at Robert Gabriel Mugabe International Airport, the carrier used to operate a network within southern Africa that also included Asia and London-Gatwick. Following financial difficulties, Air Zimbabwe ceased operations in late February 2012. Serving a reduced domestic network, the carrier resumed operations for a short period between May and early July 2012, when flights were again discontinued. Some flights were restarted on a discontinuous basis in November that year. The airline resumed operating some domestic routes as well as the regional service to Johannesburg on a daily basis in April 2013.

The company has been a member of the International Air Transport Association, and of the African Airlines Association since 1981.[5] As of July 2014, it is owned by the Government of Zimbabwe.[6] ",https://en.wikipediaorg/wiki/Air_Zimbabwe
Burundi,15.0,Air Burundi,"Air Burundi was the state-owned national airline of Burundi, although in practice it has not been operational since 2009.

At its peak, the airline operated scheduled regional passenger services to Rwanda, Tanzania, and Uganda with its main base at Bujumbura International Airport,[3] and headquarters in Bujumbura.[4][5] ",https://en.wikipedia.org/wiki/Air_Burundi
Liberia,5.0,Liberia Airways,"Liberia Airways was an airline based in Liberia.

The company provided transportation assistance to United Nations High Commissioner for Refugees during civil wars in Liberia and Sierra Leone, passenger and cargo services between and within Liberia, Sierra Leone, Guinea, Guinea Bissau, Gambia, Senegal, Mauritania, Mali, Ivory Coast, Ghana, Nigeria, Niger, Burkina Faso, Benin, Cameroon, Equatorial Guinea, Gabon, Democratic Republic of the Congo, Republic of the Congo.

At its peak in 1996–1997, Liberia Airways had several hundred employees, international routes to over a dozen of West African countries, and operated a small fleet of USSR-built aircraft Antonov An-26, Antonov An-24, Mi-8. ",https://en.wikipedia.org/wiki/Liberia_Airways
Costa Rica,10.0,Avianca Costa Rica,"Avianca Costa Rica S.A., formerly known as LACSA (Spanish: Lineas Aéreas Costarricenses S.A.), minority owned by the Synergy Group, is the national airline of Costa Rica and is based in San José. It operates international scheduled services to over 35 destinations in Central, North and South America.[1][2][3] The airline previously used the TACA/LACSA moniker when it was a subsidiary of Grupo TACA. Since May 2013, following Avianca's purchase of Grupo TACA, Avianca Costa Rica became one of seven nationally branded airlines (Avianca Ecuador, Avianca Honduras, etc.) operated by Avianca Group of Latin American airlines. ",https://en.wikipedia.org/wiki/Avianca_Costa_Rica


