0,1,2,3,4
Equatorial Guinea,1790000.0,Vicente Ndongo,"Vicente Ndongo Muana (born 22 January 1992), sportingly known as Vicente, is an Equatoguinean retired futsal player, a former singer of hip hop and rhythm and blues and a current screenwriter and YouTuber who goes under the name Mostopapi. He has played as a pivot for the Equatorial Guinea national futsal team.",https://en.wikipedia.org/wiki/Vicente_Ndongo
Armenia,1718804.0,Dan Bilzerian,"Daniel Brandon Bilzerian (born December 7, 1980) is an Armenian-American poker player, businessman, and social media influencer.",https://en.wikipedia.org/wiki/Dan_Bilzerian
Georgia,1658920.0,Tina Kandelaki,"Tina Kandelaki (Russian: Тина Канделаки, Georgian: თინათინ კანდელაკი born 10 November 1975) is a Russian journalist, television presenter, producer, and a co-owner of the Apostol company.",https://en.wikipedia.org/wiki/Tina_Kandelaki
Albania,1603207.0,Eliza Dushku,"Eliza Patricia Dushku (; born December 30, 1980) is an American actress. She is best known for starring as Faith in the supernatural drama series Buffy the Vampire Slayer (1998–2003) and its spin-off series Angel (2000–2003). She also had lead roles in the Fox supernatural drama series Tru Calling (2003–2005) and the Fox science fiction series Dollhouse (2009–2010), for which she was a producer.Dushku had starring roles in various films, including True Lies (1994), Bye Bye Love (1995), Bring It On (2000), Jay and Silent Bob Strike Back (2001), The New Guy (2002), Wrong Turn (2003), On Broadway (2007), The Scribbler (2014), Jane Wants a Boyfriend (2015), and Eloise (2016). She has also done voice work for numerous video games and animated films.",https://en.wikipedia.org/wiki/Eliza_Dushku
Bosnia and Herzegovina,1510304.0,Edin Džeko,"Edin Džeko (Bosnian pronunciation: [ědin dʒêːko]; born 17 March 1986) is a Bosnian professional footballer who plays as a striker for Serie A club Inter Milan and captains the Bosnia and Herzegovina national team.
Džeko was named Bosnian Footballer of the Year for three years in a row. He has been nicknamed ""Bosnian Diamond"" (Bosnian: Bosanski dijamant) or simply ""Diamond"" (Dijamant) by football fans and journalists in Bosnia and Herzegovina. Prior to joining Inter Milan, he played for Manchester City and Roma, but he made a name for himself while playing for German club VfL Wolfsburg, with whom he won the Bundesliga in the 2008–09 season. He was second-highest goalscorer with 26 goals. In the 2009–10 season, Džeko was the top scorer with 22 goals. He also registered ten assists in both seasons.
During the 2011–12 Premier League season, Džeko scored four goals in one game for Manchester City against Tottenham Hotspur at White Hart Lane. On the final day of that season, he scored an equaliser against Queens Park Rangers in the 92nd minute, before Sergio Agüero won it for City with seconds to go, ensuring the team won a league title for the first time in 44 years. He later stated that the goal was one of the most important of his career. On 3 March 2018, Džeko scored his 50th league goal for Roma, thus becoming the first player ever to score 50 goals in three of Europe's top five major leagues.A former youth international for Bosnia and Herzegovina, Džeko made his senior international debut in 2007, earning over 120 caps and scoring 64 goals since. Džeko became the highest Bosnia and Herzegovina goalscorer of all time on 7 September 2012 in a game against Liechtenstein where he scored a hat-trick to surpass Zvjezdan Misimović and Elvir Bolić. On 11 September 2018, in a game against Austria, he played his 95th game for Bosnia and Herzegovina and surpassed Emir Spahić to become the country's most-capped player. His ten goals in the qualifying campaign helped his national team qualify for its first international tournament, the 2014 FIFA World Cup.",https://en.wikipedia.org/wiki/Edin_D%C5%BEeko
Nepal,1400878.0,Baburam Bhattarai,"Baburam Bhattarai (Nepali: बाबुराम भट्टराई, pronounced [ˈbaburam ˈbʱʌʈːʌrai̯]; born 18 June 1954), also known by his nom de guerre Laaldhwoj, is a Nepalese politician and former Prime Minister, who presently serves as leader of the Nepal Socialist Party.Bhattarai was a long-time leading member and deputy chairman of the Unified Communist Party of Nepal (Maoist) prior to founding a new party, Naya Shakti Party, Nepal. He subsequently embraced democratic socialism.",https://en.wikipedia.org/wiki/Baburam_Bhattarai
Ethiopia,1386913.0,Tedros Adhanom Ghebreyesus,"Tedros Adhanom Ghebreyesus (Tigrinya: ቴዎድሮስ አድሓኖም ገብረኢየሱስ, sometimes spelt ቴድሮስ ኣድሓኖም ገብረየሱስ; born 3 March 1965) is an Ethiopian public health official, researcher, and Director-General of the World Health Organization since 2017. Tedros is the first African to become WHO Director-General, receiving an endorsement for the role by the African Union. He played a role in the response to the Ebola virus epidemic, the ongoing COVID-19 pandemic, and the ongoing 2022 monkeypox outbreak.
Prior to serving as Director-General, he held two high-level positions in the government of Ethiopia: Minister of Health from 2005 to 2012 and Minister of Foreign Affairs from 2012 to 2016. Tedros was included in Time's 100 Most Influential People of 2020.

",https://en.wikipedia.org/wiki/Tedros_Adhanom_Ghebreyesus
Malta,1332176.0,Grandayy,"Grandayy (born 1 June 1994), also known as grande1899, is a Maltese YouTuber and music producer known for his production of memes, covers of songs using the note block system in Minecraft, and other comedic content. He has been associated with other meme-oriented YouTubers such as Dolan Dark and FlyingKitty, as well as endorsed by various YouTubers such as PewDiePie and VoiceoverPete. As of February 2021, he is the most subscribed YouTuber from Malta, with over 2.9 million subscribers.",https://en.wikipedia.org/wiki/Grandayy
Azerbaijan,1300000.0,Nahide Babashli,"Nahide Babashli (Azerbaijani: Nahidə Babaşlı, born September 24, 1996) is an Azerbaijani - Turkish singer, lyricist and internet celebrity.She became famous in Azerbaijan and Turkey after sharing her songs on the internet which received virtual likes and supportive comments. In 2018, Babashli posted a video of herself on YouTube, singing a song titled My Side of the Moon, originally written by the late Murat Göyebakan.",https://en.wikipedia.org/wiki/Nahide_Babashli
Hungary,1197766.0,Barbara Palvin,"Barbara Palvin (pronounced [ˈbɒrbɒrɒ ˈpɒlvin]; born 8 October 1993) is a Hungarian model. She first appeared in the Sports Illustrated Swimsuit Issue in 2016. In 2019, she became a Victoria's Secret Angel. She is also an Armani Beauty ambassador.",https://en.wikipedia.org/wiki/Barbara_Palvin
Bolivia,1185441.0,Evo Morales,"Juan Evo Morales Ayma  (Spanish pronunciation: [xwan ˈeβo moˈɾales ˈajma]; born 26 October 1959) is a Bolivian politician, trade union organizer, and former cocalero activist who served as the 65th president of Bolivia from 2006 to 2019. Widely regarded as the country's first president to come from its indigenous population, his administration focused on the implementation of left-wing policies, improving the legal rights and socioeconomic conditions of Bolivia's previously-marginalized indigenous population and combating the political influence of the United States and resource-extracting multinational corporations. Ideologically a socialist, he has led the Movement for Socialism (MAS) party since 1998.
Born to an Aymara family of subsistence farmers in Isallawi, Orinoca Canton, Morales undertook a basic education and mandatory military service before moving to the Chapare Province in 1978. Growing coca and becoming a trade unionist, he rose to prominence in the campesino (""rural laborers"") union. In that capacity, he campaigned against joint U.S.–Bolivian attempts to eradicate coca as part of the War on Drugs, denouncing these as an imperialist violation of indigenous Andean culture. His involvement in anti-government direct action protests resulted in multiple arrests. Morales entered electoral politics in 1995, was elected to Congress in 1997, and became leader of MAS in 1998. Coupled with populist rhetoric, he campaigned on issues affecting indigenous and poor communities, advocating land reform and more equal redistribution of money from Bolivian gas extraction. He gained increased visibility through the Cochabamba Water War and gas conflict. In 2002, he was expelled from Congress for encouraging anti-government protesters, although he came second in that year's presidential election.
Once elected president in 2005, Morales increased taxation on the hydrocarbon industry to bolster social spending and emphasized projects to combat illiteracy, poverty, and racial and gender discrimination. Vocally criticizing neoliberalism, Morales' government moved Bolivia towards a mixed economy, reduced its dependence on the World Bank and International Monetary Fund (IMF), and oversaw strong economic growth. Scaling back United States influence in the country, he built relationships with leftist governments in the Latin American pink tide, especially Hugo Chávez's Venezuela and Fidel Castro's Cuba, and signed Bolivia into the Bolivarian Alliance for the Americas. His administration opposed the autonomist demands of Bolivia's eastern provinces, won a 2008 recall referendum, and instituted a new constitution that established Bolivia as a plurinational state. Re-elected in 2009 and 2014, he oversaw Bolivia's admission to the Bank of the South and Community of Latin American and Caribbean States, although his popularity was dented by attempts to abolish presidential term limits. Following the disputed 2019 election and the ensuing unrest, Morales agreed to calls for his resignation. After this temporary exile, he returned following the election of President Luis Arce.
Morales' supporters laud him as a champion of indigenous rights, anti-imperialism, and environmentalism, and he was credited with overseeing significant economic growth and poverty reduction as well as increased investment in schools, hospitals, and infrastructure. Critics point to democratic backsliding during his tenure, argue that his policies sometimes failed to reflect his environmentalist and indigenous rights rhetoric, and that his defense of coca contributed to illegal cocaine production.",https://en.wikipedia.org/wiki/Evo_Morales
