,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
293,Democratic Republic of the Congo,31,Lisala,http://www.wikidata.org/entity/Q371532,wd:Q371532,4590895,"capital of Mongala District, Democratic Republic of the Congo","Lisala is the capital of the Mongala Province in northwestern Democratic Republic of the Congo.
The Congo River flows through the city. Its Cathédrale Saint-Hermès is the cathedral episcopal see of the Roman Catholic Diocese of Lisala. It is the birthplace of president Mobutu Sese Seko, who ruled Congo (which he renamed Zaire) from 1965 to 1997.
The population is made up of several different tribal groups, notably Ngombe with minorities of Mongo, Ngandi, Ngwaka and Budja.
The area is crossed by the N6 road, of the Route Nationale and is bordered to the north by the Mongala River and to the south by the Congo River.",https://en.wikipedia.org/wiki/Lisala
294,Denmark,83,Esbjerg,http://www.wikidata.org/entity/Q26234,wd:Q26234,20645090,town in Denmark,"Esbjerg (UK: , US: , Danish: [ˈesˌpjɛɐ̯ˀ], West Jutish dialect: [ˈɛspʲæa̯]) is a seaport town and seat of Esbjerg Municipality on the west coast of the Jutland peninsula in southwest Denmark. By road, it is 71 kilometres (44 mi) west of Kolding and 164 kilometres (102 mi) southwest of Aarhus. With an urban population of    72,044 (1 January 2021) it is the fifth-largest city in Denmark, and the largest in West Jutland.
Before a decision was made to establish a harbour (now the second largest in Denmark) at Esbjerg in 1868, the area consisted of only a few farms. Esbjerg developed quickly with the population rising to 13,000 by 1901 and 70,000 by 1970. In addition to its fishing and shipping activities, it also became an important centre for agricultural exports. Over the years, many of the city's visitors have arrived by ferry from Harwich, Essex, England, but this service closed in September 2014 having run since 1875. The harbour facilities are being expanded to answer the needs of the wind-turbine industry and container shipping traffic. Esbjerg is served by Esbjerg Airport with flights to Aberdeen, Scotland and Stavanger, Norway.
The town has several notable museums and entertainment venues, including Esbjerg Art Museum, Esbjerg Museum and the privately owned Fisheries and Maritime Museum. The Esbjerg Performing Arts Centre was completed in 1997 to designs by Jan and Jørn Utzon. When approached by sea, the Man Meets the Sea is one of the prominent monuments, consisting of four 9-metre-tall (27 feet) white-coloured men, overlooking Sædding Beach. The sculpture was designed by Svend Wiig Hansen and installed in 1995. It hosts branches of the University of Southern Denmark and Aalborg University, Esbjerg is increasingly recognized for its university facilities and sporting activities. It is home to the Danish football club Esbjerg fB, who play their home matches at Blue Water Arena, and also has an ice hockey division called Esbjerg Elite Ishockey, which plays at the Granly Hockey Arena.",https://en.wikipedia.org/wiki/Esbjerg
314,Djibouti,43,Tadjoura,http://www.wikidata.org/entity/Q820972,wd:Q820972,2259153,city,"Tadjoura (Afar: Tagórri; Arabic: تاجوراء Tağūrah; Somali: Tajuura) is one of the oldest towns in Djibouti and the capital of the Tadjourah Region. The town evolved into an early Islamic center with the arrival of Muslims shortly after the Hijra. An important port for many centuries, it was ruled by a succession of polities, including the Ifat Sultanate, Adal Sultanate,  the Ottoman Empire, France until Djibouti's independence in 1977. Lying on the Gulf of Tadjoura, it is home to a population of around 45,000 inhabitants. It is the third largest city in the country after Djibouti City and Ali Sabieh.
Tadjoura has an airstrip and is linked by ferry with Djibouti City. It is also known for its whitewashed buildings and nearby beaches, along with its mosques.

",https://en.wikipedia.org/wiki/Tadjoura
317,Dominica,114,Roseau,http://www.wikidata.org/entity/Q36281,wd:Q36281,57402,capital of Dominica,"Roseau (Dominican Creole: Wozo) is the capital and largest city of Dominica, with a population of 14,725 as of 2011. It is a small and compact urban settlement, in the Saint George parish and surrounded by the Caribbean Sea, the Roseau River and Morne Bruce. Built on the site of the ancient Island Carib village of Sairi, it is the oldest and most important urban settlement on the island of Dominica.
It is on the west (leeward) coast of Dominica and has a combination of modern and colonial French architecture.
Roseau is Dominica's most important port for foreign trade. Some exports include bananas, bay oil, vegetables, grapefruit, oranges, and cocoa. The service sector is also a large part of the local economy. There are several private institutions registered in Dominica, like Ross University, Ballsbridge University, international university for graduate studies, All Saints University, New World University, Western Orthodox University.
There is a prominent diocese called Roman Catholic Diocese of Roseau.",https://en.wikipedia.org/wiki/Roseau
318,Dominican Republic,36,Punta Cana,http://www.wikidata.org/entity/Q1568095,wd:Q1568095,1740446,resort town,"Punta Cana is a resort town in the easternmost region of the Dominican Republic. It is part of the Veron–Punta Cana municipal district, in the Higüey municipality of La Altagracia Province. According to the 2010 census, this district had a population of 43,982 inhabitants.Punta Cana is the second-most popular tourist destination in Latin America, with more visitors than any other city in the Caribbean region. The Punta Cana International Airport (PUJ) is located about 3 km inland, on the highway that leads from Higüey to La Romana. This airport receives 64% of all flights that arrive in the Dominican Republic, receiving more passengers than the Las Américas International Airport, located in Santo Domingo, the country's capital.
The area is known for its white sand beaches, blue turquoise waters, and balnearios which face both the Caribbean Sea and the Atlantic Ocean. The weather is hot for most of the year, especially in late summer and autumn when the Northern Tropics receive their most direct sunlight.",https://en.wikipedia.org/wiki/Punta_Cana
319,East Timor,36,Baucau,http://www.wikidata.org/entity/Q811130,wd:Q811130,4207935,city,"Baucau (Portuguese: Baucau, Tetum: Baukau) is the second-largest city in East Timor, after Dili, the capital, which lies 122 km (76 mi) east of Dili.
Baucau has about 16,000 inhabitants, and is the capital of Baucau, located in the eastern part of the country. In the times of Portuguese Timor, Baucau was little more than an overgrown village, and for part of those times was called Vila Salazar, after the Portuguese dictator António de Oliveira Salazar.

",https://en.wikipedia.org/wiki/Baucau
320,Ecuador,40,Latacunga,http://www.wikidata.org/entity/Q379338,wd:Q379338,1597622,"city in Ecuador, capital of the Cotopaxi Province","Latacunga (Spanish pronunciation: [lataˈkuŋɡa]; Quechua: Latakunga) is a plateau town of Ecuador, capital of the Cotopaxi Province, 89 km (55 mi) south of Quito, near the confluence of the Alaquez and Cutuchi rivers to form the Patate, the headstream of the Pastaza. At the time of census 2010 Latacunga had 98,355 inhabitants, largely mestizo and indigenous.
Latacunga took its independence from Spain on November 11, 1820.Latacunga is an hour and half south from Quito on the Pan-American Highway. It was previously also on the old road from Quito to Guayaquil, and has a railway station  between those cities. It is 9,577  ft (2,919 m). above sea level. Its climate is cold and windy, due to the neighboring snowclad heights, and the barren, pumice-covered tableland on which it stands.  The active volcano Cotopaxi is only 25 km. away, and the town has suffered repeatedly from eruptions.  Founded in 1534, it was four times destroyed by earthquakes between 1698 and 1798.  The neighboring ruins of an older native town are said to date from the Incas Empire.
Latacunga's most noted food is chugchucaras, empanadas, plantains, popcorn, and tostado (a type of toasted corn). Often, food is mixed with ají, a type of condiment that can be mild to very spicy depending on its preparation.
The Latacunga economy is dependent on agriculture, floriculture and commerce. It has an international airport, the Cotopaxi International Airport, that is not used for international passenger use, but as an Air Force base and some special commercial flights.  The local volcanic activity has led to the accumulation of pumice deposits which are currently mined, as well as the presence of natural sparkling water, which is bottled under the brand name San Felipe.
The airplane scene in the film Maria Full of Grace was filmed out of the Latacunga airport using local extras. The landscape seen from the plane is the area surrounding Latacunga.",https://en.wikipedia.org/wiki/Latacunga
327,Egypt,78,Sharm el-Sheikh,http://www.wikidata.org/entity/Q644,wd:Q644,419335,city in Egypt,"Sharm el-Sheikh (Arabic: شرم الشيخ, IPA: [ˈʃɑɾm eʃˈʃeːx]) is an Egyptian city on the southern tip of the Sinai Peninsula, in South Sinai Governorate, on the coastal strip along the Red Sea. Its population is approximately 73,000 as of 2015. Sharm El Sheikh is the administrative hub of Egypt's South Sinai Governorate, which includes the smaller coastal towns of Dahab and Nuweiba as well as the mountainous interior, St. Catherine and Mount Sinai. The city and holiday resort is a significant centre for tourism in Egypt, while also attracting many international conferences and diplomatic meetings.",https://en.wikipedia.org/wiki/Sharm_el-Sheikh
343,Equatorial Guinea,35,Luba,http://www.wikidata.org/entity/Q985548,wd:Q985548,1692350,city in Equatorial Guinea,"Luba (formerly San Carlos) (pop. 7,000) is the second-largest town on Bioko in Equatorial Guinea, a port for the logging industry on the island's west coast beneath volcanic peaks. Attractions in Luba include several beaches and a colonial hospital.
The city may be reached either by sea or by a main road linking Luba to the country's capital, Malabo. The road is now accessible; it takes about an hour to drive from Malabo to Luba. In 1999, a free port opened near the town, creating deepwater access for larger and oil industry vessels, an alternative to the congested port of Malabo for re-supplying on fuel, water and other materials.
As of 2010 a new highway was under construction from Luba via Belebú Balachá through the Luba Crater Scientific Reserve to Ureca near the south coast.","https://en.wikipedia.org/wiki/Luba,_Equatorial_Guinea"
345,Eritrea,58,Massawa,http://www.wikidata.org/entity/Q275635,wd:Q275635,555921,city on the Red Sea coast of Eritrea,"Massawa ( muh-SAH-wuh; Tigrinya: ምጽዋዕ, romanized: məṣṣəwaʿ; Ge'ez: ምጽዋ; Arabic: مصوع; Italian: Massaua; Portuguese: Maçuá) is a port city in the Northern Red Sea region of Eritrea, located on the Red Sea at the northern end of the Gulf of Zula beside the Dahlak Archipelago. It has represented a historically important port for many centuries.
Massawa was the capital of the Italian Colony of Eritrea until the seat of the colonial government was moved to Asmara in 1897.Massawa has an average temperature of 30 °C/86 °F, which is one of the highest found in the world, and is ""one of the hottest marine coastal areas in the world.""",https://en.wikipedia.org/wiki/Massawa
