,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
386,Chad,11,Sister Aïda Yazbeck,http://www.wikidata.org/entity/Q105761174,wd:Q105761174,67060475,Chadian nun,"Sister Aïda Yazbeck is a Catholic nun who is the Director of the Al-Mouna Cultural Center in N'Djaména, Chad. Her work focuses on educating international and domestic groups as well as NGOs about conflicts between different groups in Chad. By training people in conflict resolution, Sister Yazbeck's organization seeks to promote respect among culturally different groups and foster peace in all aspects of life.",https://en.wikipedia.org/wiki/A%C3%AFda_Yazbeck
391,Chile,26,Ricardo Ezzati Andrello,http://www.wikidata.org/entity/Q1191589,wd:Q1191589,30064892,archbishop and cardinal,"Ricardo Ezzati Andrello  (Spanish pronunciation: [riˈkaɾðo eˈsati anˈdɾelo], Italian: [etˈtsaːti anˈdrɛllo]; born 7 January 1942) is an Italian-Chilean prelate of the Catholic Church. He was Archbishop of Santiago de Chile from December 2010 to March 2019 and has been a cardinal since February 2014. He previously served as Archbishop of Concepción. He headed the Episcopal Conference of Chile from 2010 to 2016.",https://en.wikipedia.org/wiki/Ricardo_Ezzati
409,Colombia,28,Camilo Torres,http://www.wikidata.org/entity/Q505595,wd:Q505595,866661,Colombian theologian (1929-1966),"Camilo Torres Restrepo (3 February 1929, in Bogotá, Colombia – 15 February 1966, in San Vicente de Chucurí, Santander) was a Colombian socialist, Roman Catholic priest, a proponent of liberation theology, and a member of the National Liberation Army (ELN) guerrilla organization. During his life, he tried to reconcile revolutionary Marxism and Catholicism. His ""social activism and willingness to work with Marxists troubled troubled some.

As part of the academic staff of the National University of Colombia, he was a co-founder of the Sociology Faculty together with Orlando Fals Borda in 1960. His involvement in several student and political movements during the time won him a large following as well as many detractors, especially from the Colombian government and the church itself. Due to the growing pressure to back down from his radical politics, Camilo Torres was persecuted and went into hiding (leaving his job as an academic) by joining the guerrillas in Colombia.
He served as a low-ranking member of the ELN to whom he also provided spiritual assistance and inspiration from a Christian communist point of view. He was killed in his first combat engagement when the ELN ambushed a Colombian Military patrol. After his death, Camilo Torres was made an official martyr of the ELN.
He is perhaps best known for the quote: ""If Jesus were alive today, He would be a guerrillero."" He was a life-long friend of fellow socialist Luis Villar Borda and Colombian writer Gabriel García Márquez.
In the Dominican Republic in 1970, a revolutionary group that included Catholic clergy members and university students was founded under the name CORECATO, which stood for Comando Revolucionario Camilo Torres (Revolutionary Command Camilo Torres). In New York City, San Romero of the Americas Church-UCC has founded the Camilo Torres Project in 2009. This project works for social justice and peace for the people of the Washington Heights community.",https://en.wikipedia.org/wiki/Camilo_Torres_Restrepo
429,Costa Rica,9,Héctor Morera Vega,http://www.wikidata.org/entity/Q1370592,wd:Q1370592,56125360,Costa Rican catholic priest (1926-2017),"Monseñor Héctor Morera Vega (20 February 1926 – 23 December 2017) was a Catholic bishop.
Morera Vega was ordained to the priesthood in 1949. He served as bishop of the Diocese of Tilaran, Costa Rica from 1979 to 2002. He died on 23 December 2017, aged 91.",https://en.wikipedia.org/wiki/H%C3%A9ctor_Morera_Vega
439,Croatia,72,John IV,http://www.wikidata.org/entity/Q199491,wd:Q199491,243546,pope,"Pope John IV (Latin: Ioannes IV; died 12 October 642) was the bishop of Rome from 24 December 640 to his death. His election followed a four-month vacancy. He wrote to the clergy of Ireland and Scotland to tell them of the mistakes they were making with regard to the time of keeping Easter and condemned Monothelism as heresy.
According to sacred tradition, he created the Catholic Church in Croatia with Abbot Martin.",https://en.wikipedia.org/wiki/Pope_John_IV
459,Cuba,24,Jaime Lucas Ortega y Alamino,http://www.wikidata.org/entity/Q426613,wd:Q426613,1724431,Catholic cardinal,"Jaime Lucas Ortega y Alamino (18 October 1936 – 26 July 2019) was a Cuban prelate of the Catholic Church who served as Archbishop of Havana from 1981 to 2016. He was appointed to the College of Cardinals in 1994, the second Cuban to hold that distinction.",https://en.wikipedia.org/wiki/Jaime_Lucas_Ortega_y_Alamino
477,Cyprus,54,Makarios III,http://www.wikidata.org/entity/Q153509,wd:Q153509,358396,"Archbishop primate, primate & 1st President of Cyprus","Makarios III (Greek: Μακάριος Γ΄; born Michael Christodoulou Mouskos (Greek: Μιχαήλ Χριστοδούλου Μούσκος); 13 August 1913 – 3 August 1977) was a Greek Cypriot clergyman and politician who served as the archbishop and primate of the autocephalous Church of Cyprus (1950–1977) and as the first president of Cyprus (1960–1977). In his three terms as president he survived four assassination attempts and a coup d'état. He is widely regarded by Greek Cypriots as the Father of the Nation or ""Ethnarch"".",https://en.wikipedia.org/wiki/Makarios_III
495,Czech Republic,121,Gregor Mendel,http://www.wikidata.org/entity/Q37970,wd:Q37970,12562,Silesian scientist and Augustinian friar (1822-1884),"Gregor Johann Mendel (; Czech: Řehoř Jan Mendel; 20 July 1822 – 6 January 1884) was a meteorologist, mathematician, biologist, Augustinian friar and abbot of St. Thomas' Abbey in Brno, Margraviate of Moravia. Mendel was born in a German-speaking family in the Silesian part of the Austrian Empire (today's Czech Republic) and gained posthumous recognition as the founder of the modern science of genetics. Though farmers had known for millennia that crossbreeding of animals and plants could favor certain desirable traits, Mendel's pea plant experiments conducted between 1856 and 1863 established many of the rules of heredity, now referred to as the laws of Mendelian inheritance.Mendel worked with seven characteristics of pea plants: plant height, pod shape and color, seed shape and color, and flower position and color. Taking seed color as an example, Mendel showed that when a true-breeding yellow pea and a true-breeding green pea were cross-bred their offspring always produced yellow seeds. However, in the next generation, the green peas reappeared at a ratio of 1 green to 3 yellow. To explain this phenomenon, Mendel coined the terms ""recessive"" and ""dominant"" in reference to certain traits. In the preceding example, the green trait, which seems to have vanished in the first filial generation, is recessive and the yellow is dominant. He published his work in 1866, demonstrating the actions of invisible ""factors""—now called genes—in predictably determining the traits of an organism.
The profound significance of Mendel's work was not recognized until the turn of the 20th century (more than three decades later) with the rediscovery of his laws. Erich von Tschermak, Hugo de Vries and Carl Correns independently verified several of Mendel's experimental findings in 1900, ushering in the modern age of genetics.",https://en.wikipedia.org/wiki/Gregor_Mendel
515,Democratic Republic of the Congo,20,Fridolin Ambongo Besungu,http://www.wikidata.org/entity/Q1456204,wd:Q1456204,58936012,Congolese theologian and catholic cardinal,"Fridolin Ambongo Besungu OFMCap (born 24 January 1960) is a Congolese prelate of the Catholic Church. He has been the Archbishop of Kinshasa since his appointment on 1 November 2018. He has been a bishop since 2004 and before becoming Archbishop of Kinshasa was Bishop of Bokungu-Ikela from 2004 to 2016, Apostolic Administrator of Kole from 2008 to 2015, Apostolic Administrator of Mbandaka-Bikoro in 2016 and Archbishop there from 2016 to 2018, Apostolic Administrator of Bokungu-Ikela  from 2016 to 2018, and Coadjutor Archbishop of Kinshasa in 2018. 
He served as a parish priest and as a professor before his episcopal career and since being a bishop has been a leading voice among his conferees for national peace. He is also a professed member of the Order of Friars Minor Capuchin.
Pope Francis raised him to the rank of cardinal on 5 October 2019.",https://en.wikipedia.org/wiki/Fridolin_Ambongo_Besungu
532,Denmark,48,Nicolaus Steno,http://www.wikidata.org/entity/Q151722,wd:Q151722,69641,"Pioneer in anatomy and geology, bishop (1638-1686)","Nicolas Steno (Danish: Niels Steensen; Latinized to Nicolaus Steno or Nicolaus Stenonius; 1 January 1638 – 25 November 1686 [NS: 11 January 1638 – 5 December 1686]) was a Danish scientist, a pioneer in both anatomy and geology who became a Catholic bishop in his later years. Steno was trained in the classical texts on science; however, by 1659 he seriously questioned accepted knowledge of the natural world. Importantly he questioned explanations for tear production, the idea that fossils grew in the ground and explanations of rock formation. His investigations and his subsequent conclusions on fossils and rock formation have led scholars to consider him one of the founders of modern stratigraphy and modern geology. The importance of Steno's foundational contributions to geology may be gauged from the fact that half of the twenty papers in a recent miscellany volume on The Revolution in Geology from the Renaissance to the Enlightenment focus on Steno, the ""preeminent Baroque polymath and founder of modern geologic thought"".Born to a Lutheran family, Steno converted to Catholicism in 1667. After his conversion, his interest in the natural sciences rapidly waned giving way to his interest in theology. At the beginning of 1675, he decided to become a priest. Four months later, he was ordained in the Catholic clergy in Easter 1675. As a clergyman, he was later appointed Vicar Apostolic of Nordic Missions and Titular Bishop of Titopolis by Pope Innocent XI. Steno played an active role in the Counter-Reformation in Northern Germany. The canonization process began in 1938 and Pope John Paul II beatified Steno in 1988.",https://en.wikipedia.org/wiki/Nicolas_Steno
